altitude,id,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks,executionTime
,2,K3_FULL,15541,3/5/2019 10:24,41.87647,,-87.62034,60605,Buckingham Fountain,,Buckingham Fountain,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,3,K3_FULL,15544,3/5/2019 10:25,41.86722596,,-87.61535539,,Shedd Aquarium,,Shedd Aquarium,IN_SERVICE,1,In Service,FALSE,55,3/5/2019 10:27
,4,K3_FULL,15545,3/5/2019 10:26,41.856268,,-87.613348,,Burnham Harbor,,Burnham Harbor,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,5,K3_FULL,13030,3/5/2019 10:24,41.874053,620 S. State St.,-87.627716,60605,State St & Harrison St,,State St & Harrison St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,6,K3_FULL,15548,3/5/2019 10:26,41.886976,,-87.612813,60601,Dusable Harbor,,Dusable Harbor,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,7,K3_FULL,15534,3/5/2019 10:25,41.88634906,,-87.61751655,60601,Field Blvd & South Water St,,Field Blvd & South Water St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,9,K3_FULL,15695,3/5/2019 10:24,41.82879202,NA1,-87.68060446,60609,Leavitt St & Archer Ave,,Leavitt St & Archer Ave,IN_SERVICE,1,In Service,FALSE,14,3/5/2019 10:27
,11,K3_FULL,15496,3/5/2019 10:24,41.76663824,,-87.57645011,60649,Jeffery Blvd & 71st St,,Jeffery Blvd & 71st St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,12,K3_FULL,15497,3/5/2019 10:25,41.76640946,MLSW,-87.56568757,60649,South Shore Dr & 71st St,,South Shore Dr & 71st St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,13,K3_FULL,13066,3/5/2019 10:25,41.932418,2790 N.Wilton Ave,-87.652705,60614,Wilton Ave & Diversey Pkwy,,Wilton Ave & Diversey Pkwy,IN_SERVICE,1,In Service,FALSE,35,3/5/2019 10:27
,14,K3_FULL,13163,3/5/2019 10:23,41.858086,962 W. 18th St,-87.651073,60608,Morgan St & 18th St,,Morgan St & 18th St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,15,K3_FULL,13164,3/5/2019 10:25,41.858166,1726 S Racine Ave,-87.656495,60608,Racine Ave & 18th St,,Racine Ave & 18th St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,16,K3_FULL,13223,3/5/2019 10:24,41.910337,1575 N Paulina Ave,-87.670072,60622,Paulina Ave & North Ave,,Paulina Ave & North Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,17,K3_FULL,13246,3/5/2019 10:23,41.903119, W. Divison St,-87.673935,60622,Honore St & Division St,,Honore St & Division St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,18,K3_FULL,15536,3/5/2019 10:23,41.883132,,-87.637321,60606,Wacker Dr & Washington St,,Wacker Dr & Washington St,IN_SERVICE,1,In Service,FALSE,17,3/5/2019 10:27
,19,K3_FULL,13139,3/5/2019 10:23,41.868968,,-87.659141,60607,Loomis St & Taylor St (*),,Loomis St & Taylor St (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,20,K3_FULL,13154,3/5/2019 10:24,41.910522,,-87.653106,60642,Sheffield Ave & Kingsbury St,,Sheffield Ave & Kingsbury St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,21,K3_FULL,13157,3/5/2019 10:27,41.87772613,1103 W.Jackson Blvd,-87.65478743,60607,Aberdeen St & Jackson Blvd,,Aberdeen St & Jackson Blvd,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,22,K3_FULL,13160,3/5/2019 10:27,41.8694821,1134 W. Taylor St,-87.6554864,60607,May St & Taylor St,,May St & Taylor St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,23,K3_FULL,13172,3/5/2019 10:26,41.902924,350 W. Elm st,-87.637715,60610,Orleans St & Elm St (*),,Orleans St & Elm St (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,24,K3_FULL,13262,3/5/2019 10:26,41.89186,240 E.Grand Ave.,-87.62062,60611,Fairbanks Ct & Grand Ave,,Fairbanks Ct & Grand Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,25,K3_FULL,13034,3/5/2019 10:24,41.89766,150 E.Pearson st,-87.62351,60611,Michigan Ave & Pearson St,,Michigan Ave & Pearson St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,26,K3_FULL,13051,3/5/2019 10:24,41.890359,,-87.617532,60611,McClurg Ct & Illinois St,,McClurg Ct & Illinois St,IN_SERVICE,1,In Service,FALSE,31,3/5/2019 10:27
,27,K3_FULL,13174,3/5/2019 10:24,41.91021,1530 N.Larrabee st,-87.6435,60610,Larrabee St & North Ave,,Larrabee St & North Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,28,K3_FULL,13282,3/5/2019 10:26,41.91468,590 W. Menomonee,-87.64332,60614,Larrabee St & Menomonee St,,Larrabee St & Menomonee St,IN_SERVICE,1,In Service,FALSE,14,3/5/2019 10:27
,29,K3_FULL,13290,3/5/2019 10:26,41.90068,1016 N. Noble St,-87.6626,60642,Noble St & Milwaukee Ave,,Noble St & Milwaukee Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,30,K3_FULL,13248,3/5/2019 10:25,41.899643,1611 W. Augusta Blvd,-87.6677,60642,Ashland Ave & Augusta Blvd,,Ashland Ave & Augusta Blvd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,31,K3_FULL,13017,3/5/2019 10:25,41.896776,805 N. Franklin St,-87.635633,60654,Franklin St & Chicago Ave,,Franklin St & Chicago Ave,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,32,K3_FULL,13076,3/5/2019 10:23,41.87464,550 S. Racine,-87.65703,60607,Racine Ave & Congress Pkwy,,Racine Ave & Congress Pkwy,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,33,K3_FULL,13003,3/5/2019 10:26,41.877181,360 S State St,-87.627844,60604,State St & Van Buren St,,State St & Van Buren St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,34,K3_FULL,13124,3/5/2019 10:24,41.92675599,2432 N. Cannon Dr.,-87.63442878,60614,Cannon Dr & Fullerton Ave,,Cannon Dr & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,35,K3_FULL,13022,3/5/2019 10:27,41.892278,Navy Pier,-87.612043,60611,Streeter Dr & Grand Ave,,Streeter Dr & Grand Ave,IN_SERVICE,1,In Service,FALSE,47,3/5/2019 10:27
,36,K3_FULL,13019,3/5/2019 10:25,41.87770796,340 S. Franklin St,-87.63532114,60606,Franklin St & Jackson Blvd,,Franklin St & Jackson Blvd,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,37,K3_FULL,13020,3/5/2019 10:26,41.87935636,59 W. Adams St ,-87.62979104,60603,Dearborn St & Adams St,,Dearborn St & Adams St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,38,K3_FULL,15547,3/5/2019 10:26,41.88602083,,-87.63087606,60601,Clark St & Lake St,,Clark St & Lake St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,39,K3_FULL,15538,3/5/2019 10:23,41.87947235,,-87.62568861,60603,Wabash Ave & Adams St,,Wabash Ave & Adams St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,40,K3_FULL,15537,3/5/2019 10:26,41.87934437,,-87.63198522,60603,LaSalle St & Adams St,,LaSalle St & Adams St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,41,K3_FULL,15543,3/5/2019 10:26,41.87207763,,-87.62954377,60605,Federal St & Polk St,,Federal St & Polk St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,42,K3_FULL,13170,3/5/2019 10:25,41.852619,13 E Cermak Rd,-87.626488,60616,Wabash Ave & Cermak Rd,CTA Green Line - Cermak Stop,Wabash Ave & Cermak Rd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,43,K3_FULL,13001,3/5/2019 10:23,41.88389277,120 N Michigan,-87.62464914,60602,Michigan Ave & Washington St,,Michigan Ave & Washington St,IN_SERVICE,1,In Service,FALSE,43,3/5/2019 10:27
,44,K3_FULL,13002,3/5/2019 10:25,41.8847302,,-87.62773357,60601,State St & Randolph St,,State St & Randolph St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,45,K3_FULL,13040,3/5/2019 10:23,41.876243,420 w. Michigan,-87.624426,60605,Michigan Ave & Ida B Wells Dr,,Michigan Ave & Ida B Wells Dr,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,46,K3_FULL,13046,3/5/2019 10:25,41.89993001,932 N Wells St,-87.63443007,60610,Wells St & Walton St,,Wells St & Walton St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,47,K3_FULL,13050,3/5/2019 10:23,41.889187,5 E Kinzie St,-87.627754,60654,State St & Kinzie St,,State St & Kinzie St,IN_SERVICE,1,In Service,FALSE,30,3/5/2019 10:27
,48,K3_FULL,13012,3/5/2019 10:24,41.897764,840 N Larrabee St,-87.642884,60610,Larrabee St & Kingsbury St,,Larrabee St & Kingsbury St,IN_SERVICE,1,In Service,FALSE,43,3/5/2019 10:27
,49,K3_FULL,13049,3/5/2019 10:27,41.88131982,80 S Dearborn St,-87.62952092,60603,Dearborn St & Monroe St,,Dearborn St & Monroe St,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,50,K3_FULL,13009,3/5/2019 10:24,41.87593267,,-87.63058454,60605,Clark St & Ida B Wells Dr,,Clark St & Ida B Wells Dr,IN_SERVICE,1,In Service,FALSE,35,3/5/2019 10:27
,51,K3_FULL,13005,3/5/2019 10:27,41.88457623,120 W. Randolph St.,-87.63188991,60601,Clark St & Randolph St,,Clark St & Randolph St,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,52,K3_FULL,13043,3/5/2019 10:24,41.886024,203 N Michigan Ave,-87.624117,60601,Michigan Ave & Lake St,,Michigan Ave & Lake St,IN_SERVICE,1,In Service,FALSE,35,3/5/2019 10:27
,53,K3_FULL,13064,3/5/2019 10:25,41.894722,,-87.634362,60654,Wells St & Huron St,,Wells St & Huron St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,54,K3_FULL,13044,3/5/2019 10:27,41.89636246,1040 W. Chicago Ave.,-87.65406127,60642,Ogden Ave & Chicago Ave,,Ogden Ave & Chicago Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,55,K3_FULL,13166,3/5/2019 10:25,41.867324,850 W Roosevelt Rd,-87.648625,60608,Halsted St & Roosevelt Rd,,Halsted St & Roosevelt Rd,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,56,K3_FULL,13039,3/5/2019 10:23,41.88871604,368 N. Desplaines St.,-87.64444785,60661,Desplaines St & Kinzie St,,Desplaines St & Kinzie St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,57,K3_FULL,13327,3/5/2019 10:24,41.86711778,559 W Roosevelt Rd,-87.64108796,60607,Clinton St & Roosevelt Rd,,Clinton St & Roosevelt Rd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,58,K3_FULL,13025,3/5/2019 10:23,41.916017,,-87.668879,60622,Marshfield Ave & Cortland St,,Marshfield Ave & Cortland St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,59,K3_FULL,13031,3/5/2019 10:25,41.867227,1210 S Wabash Ave,-87.625961,60605,Wabash Ave & Roosevelt Rd,,Wabash Ave & Roosevelt Rd,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,60,K3_FULL,13058,3/5/2019 10:27,41.91057803,1575 N Dayton St,-87.64942193,60642,Dayton St & North Ave,,Dayton St & North Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,61,K3_FULL,13221,3/5/2019 10:23,41.907655,1416 N Wood St,-87.672552,60622,Wood St & Milwaukee Ave,,Wood St & Milwaukee Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,62,K3_FULL,13106,3/5/2019 10:22,41.85137517,2253 S Dr Martin Luther King Jr Dr,-87.61883465,60616,McCormick Place,,McCormick Place,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,66,K3_FULL,13021,3/5/2019 10:24,41.885637,,-87.641823,60661,Clinton St & Lake St,,Clinton St & Lake St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,67,K3_FULL,13060,3/5/2019 10:24,41.92560188,2410 N Sheffield Ave,-87.65370804,60614,Sheffield Ave & Fullerton Ave,,Sheffield Ave & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,68,K3_FULL,13037,3/5/2019 10:24,41.875885,520 W Tilden St,-87.640795,60607,Clinton St & Tilden St,,Clinton St & Tilden St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,69,K3_FULL,13065,3/5/2019 10:24,41.90939601,2002 W Pierce Ave,-87.67769193,60622,Damen Ave & Pierce Ave,,Damen Ave & Pierce Ave,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,71,K3_FULL,13072,3/5/2019 10:26,41.88548331,1003 W. Lake St.,-87.65230486,60607,Morgan St & Lake St,,Morgan St & Lake St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,72,K3_FULL,13148,3/5/2019 10:25,41.860384,1590 S Wabash Ave,-87.625813,60605,Wabash Ave & 16th St,,Wabash Ave & 16th St,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,73,K3_FULL,13038,3/5/2019 10:25,41.880422,207 S Jefferson St,-87.642746,60661,Jefferson St & Monroe St,,Jefferson St & Monroe St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,74,K3_FULL,13265,3/5/2019 10:24,41.893626,511 W Erie St,-87.641527,60654,Kingsbury St & Erie St,,Kingsbury St & Erie St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,75,K3_FULL,13138,3/5/2019 10:24,41.877245,,-87.639366,60661,Canal St & Jackson Blvd,,Canal St & Jackson Blvd,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,76,K3_FULL,13300,3/5/2019 10:24,41.880958,402 E Monroe St,-87.616743,60603,Lake Shore Dr & Monroe St,,Lake Shore Dr & Monroe St,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,77,K3_FULL,13301,3/5/2019 10:23,41.882242,5 N Clinton St,-87.641066,60661,Clinton St & Madison St,,Clinton St & Madison St,IN_SERVICE,1,In Service,FALSE,31,3/5/2019 10:27
,80,K3_FULL,13156,3/5/2019 10:24,41.880419,,-87.655519,60607,Aberdeen St & Monroe St,,Aberdeen St & Monroe St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,81,K3_FULL,13023,3/5/2019 10:26,41.884241,,-87.629634,60601,Daley Center Plaza,,Daley Center Plaza,IN_SERVICE,1,In Service,FALSE,39,3/5/2019 10:27
,84,K3_FULL,13033,3/5/2019 10:27,41.891578,500 N Milwaukee Ave.,-87.648384,60654,Milwaukee Ave & Grand Ave,,Milwaukee Ave & Grand Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,85,K3_FULL,13042,3/5/2019 10:24,41.90096039,140 E Oak St,-87.62377664,60611,Michigan Ave & Oak St,,Michigan Ave & Oak St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,86,K3_FULL,13289,3/5/2019 10:24,41.89637337,811 N Noble St,-87.66098386,60642,Eckhart Park,,Eckhart Park,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,87,K3_FULL,13189,3/5/2019 10:24,41.92556258,2411 N Racine Ave,-87.65840426,60614,Racine Ave & Fullerton Ave,,Racine Ave & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,88,K3_FULL,13155,3/5/2019 10:25,41.884069,1213 W Randolph St,-87.656853,60607,Racine Ave & Randolph St,,Racine Ave & Randolph St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,89,K3_FULL,15540,3/5/2019 10:24,41.874618,,-87.632882,60605,Financial Pl & Ida B Wells Dr (Temp),,Financial Pl & Ida B Wells Dr (Temp),IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,90,K3_FULL,13008,3/5/2019 10:23,41.8810317,33 S Michigan Ave,-87.62408432,60601,Millennium Park,,Millennium Park,IN_SERVICE,1,In Service,FALSE,47,3/5/2019 10:27
,91,K3_FULL,13010,3/5/2019 10:23,41.88338,109 N Clinton St,-87.64117,60661,Clinton St & Washington Blvd,,Clinton St & Washington Blvd,IN_SERVICE,1,In Service,FALSE,31,3/5/2019 10:27
,92,K3_FULL,13196,3/5/2019 10:25,41.894556,,-87.653449,60642,Carpenter St & Huron St,,Carpenter St & Huron St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,93,K3_FULL,13190,3/5/2019 10:26,41.913688,1740 N Sheffield Ave,-87.652855,60614,Sheffield Ave & Willow St,,Sheffield Ave & Willow St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,94,K3_FULL,13146,3/5/2019 10:26,41.918306,,-87.636282,60614,Clark St & Armitage Ave,,Clark St & Armitage Ave,IN_SERVICE,1,In Service,FALSE,31,3/5/2019 10:27
,95,K3_FULL,15490,3/5/2019 10:26,41.778881,,-87.586647,60637,Stony Island Ave & 64th St,,Stony Island Ave & 64th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,96,K3_FULL,15535,3/5/2019 10:25,41.88461619,,-87.64457058,60661,Desplaines St & Randolph St,,Desplaines St & Randolph St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,97,K3_FULL,13029,3/5/2019 10:23,41.865312,Off Street,-87.617867,60605,Field Museum,,Field Museum,IN_SERVICE,1,In Service,FALSE,55,3/5/2019 10:27
,98,K3_FULL,13006,3/5/2019 10:26,41.882664,,-87.63253,60602,LaSalle St & Washington St,,LaSalle St & Washington St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,99,K3_FULL,13337,3/5/2019 10:25,41.89257,,-87.614492,60611,Lake Shore Dr & Ohio St,,Lake Shore Dr & Ohio St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,100,K3_FULL,13013,3/5/2019 10:26,41.888243,333 N Orleans St,-87.63639,60654,Orleans St & Merchandise Mart Plaza,,Orleans St & Merchandise Mart Plaza,IN_SERVICE,1,In Service,FALSE,35,3/5/2019 10:27
,101,K3_FULL,15491,3/5/2019 10:23,41.78101637,,-87.57611976,60649,63rd St Beach,,63rd St Beach,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,102,K3_FULL,15492,3/5/2019 10:27,41.7734585,,-87.58533974,60649,Stony Island Ave & 67th St,,Stony Island Ave & 67th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,103,K3_FULL,15542,3/5/2019 10:27,41.87146652,,-87.64094913,60607,Clinton St & Polk St (*),Old kiosk KA1503000022 now at Clark & Montrose 5.3.2017 DH,Clinton St & Polk St (*),IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,106,K3_FULL,13014,3/5/2019 10:23,41.897448,,-87.628722,60610,State St & Pearson St,,State St & Pearson St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,107,K3_FULL,15539,3/5/2019 10:25,41.878287,,-87.643909,60661,Desplaines St & Jackson Blvd,,Desplaines St & Jackson Blvd,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,108,K3_FULL,13027,3/5/2019 10:23,41.87184,,-87.64664,60607,Halsted St & Polk St,,Halsted St & Polk St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,109,K3_FULL,13028,3/5/2019 10:24,41.874754,,-87.649807,60607,900 W Harrison St,Peoria Blue Line,900 W Harrison St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,110,K3_FULL,13045,3/5/2019 10:23,41.893992,,-87.629318,60654,Dearborn St & Erie St,"
",Dearborn St & Erie St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,111,K3_FULL,13052,3/5/2019 10:23,41.894666,,-87.638437,60654,Sedgwick St & Huron St,,Sedgwick St & Huron St,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,112,K3_FULL,13053,3/5/2019 10:25,41.883668,,-87.64867,60607,Green St & Randolph St,,Green St & Randolph St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,113,K3_FULL,13059,3/5/2019 10:23,41.91844,,-87.65222,60614,Bissell St & Armitage Ave,,Bissell St & Armitage Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,114,K3_FULL,13062,3/5/2019 10:25,41.949399,,-87.654529,60657,Sheffield Ave & Waveland Ave,,Sheffield Ave & Waveland Ave,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,115,K3_FULL,13067,3/5/2019 10:24,41.936266,,-87.652662,60657,Sheffield Ave & Wellington Ave,,Sheffield Ave & Wellington Ave,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,116,K3_FULL,13068,3/5/2019 10:25,41.91552,,-87.687022,60647,Western Ave & Winnebago Ave,,Western Ave & Winnebago Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,117,K3_FULL,13069,3/5/2019 10:23,41.94018,,-87.65304,60657,Wilton Ave & Belmont Ave,,Wilton Ave & Belmont Ave,IN_SERVICE,1,In Service,FALSE,27,3/5/2019 10:27
,118,K3_FULL,13070,3/5/2019 10:23,41.911386,,-87.638677,60610,Sedgwick St & North Ave,,Sedgwick St & North Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,119,K3_FULL,13073,3/5/2019 10:23,41.88592,,-87.66717,60612,Ashland Ave & Lake St (Temp),,Ashland Ave & Lake St (Temp),IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,120,K3_FULL,13075,3/5/2019 10:24,41.853005,,-87.630578,60616,Wentworth Ave & Cermak Rd (Temp),,Wentworth Ave & Cermak Rd (Temp),IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,121,K3_FULL,13398,3/5/2019 10:24,41.802562,,-87.590368,60615,Blackstone Ave & Hyde Park Blvd,,Blackstone Ave & Hyde Park Blvd,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,122,K3_FULL,13081,3/5/2019 10:23,41.87501,,-87.67328,60612,Ogden Ave & Congress Pkwy,,Ogden Ave & Congress Pkwy,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,123,K3_FULL,13084,3/5/2019 10:26,41.922695,,-87.697153,60647,California Ave & Milwaukee Ave,,California Ave & Milwaukee Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,124,K3_FULL,13089,3/5/2019 10:25,41.855048,,-87.675726,60608,Damen Ave & Cullerton St,,Damen Ave & Cullerton St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,125,K3_FULL,15533,3/5/2019 10:24,41.890173,,-87.626185,60611,Rush St & Hubbard St,,Rush St & Hubbard St,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,126,K3_FULL,13128,3/5/2019 10:24,41.911974,,-87.631942,60614,Clark St & North Ave,,Clark St & North Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,127,K3_FULL,13131,3/5/2019 10:25,41.925905,,-87.64926,60614,Lincoln Ave & Fullerton Ave,,Lincoln Ave & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,128,K3_FULL,13132,3/5/2019 10:26,41.895769,,-87.67722,60622,Damen Ave & Chicago Ave,,Damen Ave & Chicago Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,129,K3_FULL,13135,3/5/2019 10:26,41.857556,,-87.661535,60608,Blue Island Ave & 18th St,,Blue Island Ave & 18th St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,130,K3_FULL,13136,3/5/2019 10:25,41.903266,,-87.678435,60622,Damen Ave & Division St,,Damen Ave & Division St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,131,K3_FULL,13140,3/5/2019 10:25,41.939365,,-87.668385,60657,Lincoln Ave & Belmont Ave,,Lincoln Ave & Belmont Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,132,K3_FULL,13149,3/5/2019 10:24,41.849237,,-87.631715,60616,Wentworth Ave & 24th St,,Wentworth Ave & 24th St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,133,K3_FULL,15532,3/5/2019 10:27,41.88917683,,-87.63850577,60654,Kingsbury St & Kinzie St,,Kingsbury St & Kinzie St,IN_SERVICE,1,In Service,FALSE,31,3/5/2019 10:27
,134,K3_FULL,13158,3/5/2019 10:24,41.877749,,-87.649633,60607,Peoria St & Jackson Blvd,,Peoria St & Jackson Blvd,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,135,K3_FULL,13162,3/5/2019 10:23,41.85378,,-87.64665,60608,Halsted St & 21st St,,Halsted St & 21st St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,136,K3_FULL,13165,3/5/2019 10:24,41.865054,,-87.656959,60608,Racine Ave & 13th St,,Racine Ave & 13th St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,137,K3_FULL,13169,3/5/2019 10:24,41.862378,,-87.651062,60608,Morgan Ave & 14th Pl,,Morgan Ave & 14th Pl,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,138,K3_FULL,13171,3/5/2019 10:24,41.904613,,-87.640552,60610,Clybourn Ave & Division St,,Clybourn Ave & Division St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,140,K3_FULL,13173,3/5/2019 10:24,41.898969,,-87.629912,60610,Dearborn Pkwy & Delaware Pl,,Dearborn Pkwy & Delaware Pl,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,141,K3_FULL,13179,3/5/2019 10:25,41.915689,,-87.6346,60614,Clark St & Lincoln Ave,,Clark St & Lincoln Ave,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,142,K3_FULL,15531,3/5/2019 10:25,41.894503,660 N McClurg Ct,-87.617854,60611,McClurg Ct & Erie St,,McClurg Ct & Erie St,IN_SERVICE,1,In Service,FALSE,31,3/5/2019 10:27
,143,K3_FULL,13191,3/5/2019 10:25,41.922167,,-87.638888,60614,Sedgwick St & Webster Ave,,Sedgwick St & Webster Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,144,K3_FULL,13193,3/5/2019 10:26,41.921822,,-87.64414,60614,Larrabee St & Webster Ave,,Larrabee St & Webster Ave,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,145,K3_FULL,15529,3/5/2019 10:26,41.89858665,,-87.62191523,60611,Mies van der Rohe Way & Chestnut St,,Mies van der Rohe Way & Chestnut St,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,146,K3_FULL,13206,3/5/2019 10:26,41.877945,,-87.662007,60607,Loomis St & Jackson Blvd,,Loomis St & Jackson Blvd,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
